hotelName,cityName,stars,price,countryName,address
Bluff Ocean Vista Accommodation,Invercargill,2.5,89,New Zealand,152 Marine Parade
Charlton Motel,Gore,4.5,99999,New Zealand,9 Charlton Road
Colonial on Tay,Invercargill,4,99999,New Zealand,335 Tay Street
Comfort Inn Tayesta,Invercargill,4,93,New Zealand,343 Tay Street
Deep Bay Apartment,Stewart Island,1.5,99999,New Zealand,30 Deep Bay Road
Esplanade Motels,Gore,1,99999,New Zealand,35 Railway Esplanade
Garden Grove Motel,Invercargill,4,86,New Zealand,161 North Road
Glenroy Park Homestay,Invercargill,2,99999,New Zealand,23 Glenroy Park Drive
Golden Leaf Apartments,Invercargill,3.5,99999,New Zealand,15 Thomson Street
Greenbush Catlins Farmstay Hotel,Fortrose,1,99999,New Zealand,298 Fortrose-Otara Road
Greenvale Bed & Breakfast,Stewart Island,3,99999,New Zealand,Kaka Ridge Road Halfmoon Bay
Hacienda Motel Invercargill,Invercargill,3.5,99999,New Zealand,678 Tay Street
Heartland Hotel Croydon,Gore,3,124,New Zealand,Corner of Waimea Highway & Waimea Street
Heritage Court Motel,Invercargill,4,104,New Zealand,50 Thomson Street
Hokonui Bed and Breakfast,Charlton,1,99999,New Zealand,258 Reaby Road RD4
Homestead Villa Motel Invercargill,Invercargill,4,80,New Zealand,329 Dee Street
Invercargill Top 10 Holiday Park,Invercargill,4,99999,New Zealand,77 McIvor Road
Kaka Retreat Stewart Island,Stewart Island,4,187,New Zealand,7/9 Miro Crescent Halfmoon Bay
Kelvin Hotel,Invercargill,3,93,New Zealand,Corner Kelvin & Esk Streets
Kowhai Place,Gore,2,99999,New Zealand,41 Huron Street
Lands End,Invercargill,3,99999,New Zealand,10 Ward Parade End of State Highway 1
LivingSpace Invercargill,Invercargill,3,50,New Zealand,15 Tay Street
Monarch Motel,Invercargill,3,85,New Zealand,633 Tay Street
Oakleigh Motel,Gore,3,99999,New Zealand,70 Hokonui Drive
Queens Park Motels,Invercargill,4,97,New Zealand,85 Alice Street
Quest Invercargill,Invercargill,5,93,New Zealand,10 Dee Street
Rakiura Lodge Stewart Island,Stewart Island,3,99999,New Zealand,8 Miro Crescent
Sails Ashore,Stewart Island,4,99999,New Zealand,11 View Street
South Sea Hotel,Stewart Island,2,69,New Zealand,Elgin Terrace
Sparkys Backpackers,Invercargill,1,99999,New Zealand,271 Tay St.
Stewart Island Lodge,Stewart Island,5,99999,New Zealand,PO Box 5 Halfmoon Bay
Stoneleigh B&B,Invercargill,3,99999,New Zealand,15 Stoneleigh Lane
Timber Tops Motor Park and Camping Ground Invercargill,Invercargill,3,99999,New Zealand,209 Tweed Street
Tower Lodge Motel,Invercargill,4,102,New Zealand,119 Queens Drive
Tudor Park Country Stay,Invercargill,2,99999,New Zealand,21 Lawrence Road
Victoria Railway Hotel,Invercargill,3,101,New Zealand,Corner Leven & Esk Streets
Wentworth Heights Bed and Breakfast,Gore,1,99999,New Zealand,86A Wentworth Street
Yarrow Motel,Invercargill,3,82,New Zealand,165 Yarrow Street
Glenfalloch Cottage,Tokanui,3,99999,New Zealand,1598 Niagara - Tokanui Highway 1RD
Kenthurst Lodge B & B,Kaka Point,2,99999,New Zealand,36 Rata Street
Mike & Jennys Kaka Point Accommodation,Kaka Point,1,99999,New Zealand,7 Marine Terrace
Nugget View & Kaka Point Motels,Kaka Point,1,99999,New Zealand,11 Rata Street
Cabanas Ayelen,Puerto Aisen,1,95,Chile,Hernán Muñoz Torres Nº 655
Cabanas De Montana Buenavista,Coyhaique,3,99999,Chile,Camino Balmaceda Km 8
Hotel Diego de Almagro Coyhaique,Coyhaique,4,177,Chile,Ogana 132
Hotel Salmo Patagonia Lodge,Coyhaique,5,197,Chile,Camino a Laguna Verde 6 Casilla 25
Hotel Y Cabañas Patagonia Green,Puerto Aisen,4,190,Chile,Avenida Lago Riesco 350
La Portada Del Valle Lodge,Coyhaique,3,99999,Chile,Km. 18 Valle Simpson
Loberias del Sur,Puerto Chacabuco,3,99999,Chile,Jose Miguel Carrera 50 XI region
Patagonia House,Coyhaique,4,118,Chile,Camino Campo Alegre
Raices,Coyhaique,3,99999,Chile,Baquedano 444
Austral Express,Comodoro Rivadavia,3,106,Argentina,Moreno 725
Austral Plaza Hotel,Comodoro Rivadavia,4,188,Argentina,Moreno 725
Comodoro Hotel,Comodoro Rivadavia,3,143,Argentina,9 De Julio 770
Aden Motel,Te Anau,3,100,New Zealand,57-59 Quintin Drive
Alpenhorn Motel,Te Anau,3,78,New Zealand,35 Quintin Drive
Anchorage Motel - Golden Chain,Te Anau,4,74,New Zealand,47 Quintin Drive
Arran Motel,Te Anau,4,93,New Zealand,64 Quintin Drive
Asure Amber Court Motel Te Anau,Te Anau,2.5,106,New Zealand,68 Quintin Drive
Beechwood Lodge Fiordland,Manapouri,4,99999,New Zealand,40 Cathedral Drive
Bella Vista Motel Te Anau,Te Anau,4,73,New Zealand,9 Mokoroa Street
Birchwood Cottages Te Anau,Te Anau,4,106,New Zealand,208 Milford Road
Blue Ridge Boutique Bed & Breakfast Te Anau,Te Anau,4,99999,New Zealand,13-15 Melland Place
Distinction Luxmore Hotel,Te Anau,4,84,New Zealand,Corner Mokonui Street & Main Street
Distinction Te Anau Hotel and Villas,Te Anau,4,99,New Zealand,64 Lakefront Terrace
Dock Bay Lodge,Te Anau,3,461,New Zealand,192 William Stephen Road
Dunluce Bed and Breakfast,Te Anau,4,99999,New Zealand,128 Aparima Drive
Edgewater Motel Te Anau,Te Anau,3,77,New Zealand,52 Lakefront Drive
Fijordland Hotel / Motel,Te Anau,3,66,New Zealand,91 Luxmore Drive
Fiordland Lodge,Te Anau,5,497,New Zealand,472 Te Anau Milford Highway
Kingsgate Hotel Te Anau,Te Anau,3,63,New Zealand,20 Lakefront Drive
Kowhai Hill Hotel,Te Anau,3,99999,New Zealand,284 Mavora Lakes Road
Manapouri Lakeview Motor Inn Manapouri,Manapouri,3,74,New Zealand,68 Cathedral Drive
Marshalls B&B Te Anau,Te Anau,4,99999,New Zealand,13 Fergus Square
Moptop Place B&B,Te Anau,3,99999,New Zealand,39 Luxmore Drive
Murrells Grand View House Bed & Breakfast Manapouri,Manapouri,4,167,New Zealand,7 Murrell Avenue
Parklands Motel,Te Anau,3,65,New Zealand,16 Mokoroa Street
Radfords Lakeview Motel,Te Anau,4,150,New Zealand,56 Lakefront Drive
Red Tussock Motel,Te Anau,3,77,New Zealand,10 Lakefront Drive
Scott Bed & Breakfast Te Anau,Te Anau,3,99999,New Zealand,12 Bowen Street
Shakespeare House Bed & Breakfast Te Anau,Te Anau,3,89,New Zealand,10 Dusky Street
Takaro Peace Resort,Te Anau,5,99999,New Zealand,914 Takaro Road
Te Anau Lakefront Backpackers,Te Anau,2,99999,New Zealand,48-50 Lakefront Drive
Te Anau Lakeview Holiday Park,Te Anau,4,78,New Zealand,77 Te Anau
Te Anau Top 10 Holiday Park,Te Anau,5,74,New Zealand,128 Te Anau Terrace Lions Park Area
Village Inn Hotel,Te Anau,3.5,90,New Zealand,Mokoroa Street
5 Star Lane,Queenstown,4.5,121,New Zealand,5 Star Lane
A Boutique Hotel Queenstown House,Queenstown,4,182,New Zealand,69 Hallenstein Street
Abba Garden Motel,Queenstown,3,105,New Zealand,35 Gorge Road
Absoloot Value Accommodation,Queenstown,1.5,21,New Zealand,50 Beach Street
Albertines,Queenstown,3,99999,New Zealand,Old Frankton
Alexis Queenstown Motor Lodge and Apartments,Queenstown,4,128,New Zealand,69 Frankton Rd
Alpine Apartments Queenstown,Queenstown,4,187,New Zealand,110 Frankton Road
Alpine Village,Queenstown,2,99999,New Zealand,643 Frankton Road
Alta Apartments,Queenstown,4,70,New Zealand,89 Thompson Street
Amber Lodge Queenstown,Queenstown,3,110,New Zealand,1 Gorge Road
Amity Lodge Motel,Queenstown,4,117,New Zealand,7 Melbourne Street
Amokura Lodge,Queenstown,3,239,New Zealand,351 Frankton Road
Amour Queenstown Bed & Breakfast,Queenstown,4,140,New Zealand,97 Panorama Terrace
Aspen Heights Villa,Queenstown,2.5,395,New Zealand,4 Chandler Lane Fernhill
Azur Hotel Queenstown,Queenstown,5,749,New Zealand,23 Mackinnon Terrace
Base Queenstown,Queenstown,5,16,New Zealand,49 Shotover Street
Bella Vista Queenstown,Queenstown,4,93,New Zealand,36 Robins Road
Best Western Cranbury Court,Queenstown,4,119,New Zealand,19-23 Gorge Road
Blue Peaks Apartments Queenstown,Queenstown,4,261,New Zealand,Cnr Stanley and Sydney Street
Blue Peaks Lodge,Queenstown,4,108,New Zealand,Corner Stanley & Sydney Streets
BreakFree The Point,Queenstown,4,81,New Zealand,239 Frankton Road
BreakFree The Waterfront,Queenstown,4,125,New Zealand,109 Beach Street
Browns Boutique Hotel,Queenstown,4,221,New Zealand,26 Isle Street
Central Ridge Boutique Hotel,Queenstown,5,175,New Zealand,4 Sydney Street
Chalet Bed & Breakfast Queenstown,Queenstown,4,142,New Zealand,1 Dublin Street
Chartlea Park Farmstay,Balfour (New Zealand),3,99999,New Zealand,1 Chartlea Park Road Rd1
Comfort Inn Melbourne Motor Lodge,Queenstown,3,76,New Zealand,35 Melbourne Street
Commonage Villas Queenstown,Queenstown,5,910,New Zealand,15 Kerry Drive
Copthorne Hotel & Apartments Queenstown Lakeview,Queenstown,4,66,New Zealand,88 Frankton Road
Copthorne Hotel and Resort Queenstown Lakefront,Queenstown,4,78,New Zealand,Corner Adelaide St & Frankton Road
Coronation Lodge,Queenstown,4,94,New Zealand,10 Coronation Drive
Coronet View Accommodation,Queenstown,4,131,New Zealand,30 Huff Street
Crowne Plaza Queenstown,Queenstown,4,124,New Zealand,Beach Street
Earnslaw Lodge,Queenstown,3,87,New Zealand,77 Frankton Road
Earnslaw View Apartments Queenstown,Queenstown,4,99999,New Zealand,136 Frankton Road
Eichardts Private Hotel,Queenstown,4,915,New Zealand,Marine Parade
Element Escapes,Queenstown,4,244,New Zealand,16 Kent Street
Esplanade Residence,Queenstown,4,273,New Zealand,58 Lake Esplanade
Evergreen Lodge Queenstown,Queenstown,5,308,New Zealand,28 Evergreen Place
Four Seasons Motel Queenstown,Queenstown,4,129,New Zealand,12 Stanley Street
Garden Court Suites Queenstown,Queenstown,4,81,New Zealand,41 Frankton Road
Glebe Apartments,Queenstown,4,155,New Zealand,2 Beetham Street
Goldridge Resort,Queenstown,3,70,New Zealand,594 Frankton Road
Heartland Hotel Queenstown,Queenstown,3,77,New Zealand,27 Stanley Street
Heritage Heights Apartments Queenstown,Queenstown,4,162,New Zealand,7 Anderson Heights
Heritage Queenstown,Queenstown,4,99,New Zealand,91 Fernhill Road
Highview Apartments Queenstown,Queenstown,4,70,New Zealand,66-70 Thompson Street
Hillcrest Farmstay Bed & Breakfast,Balfour (New Zealand),2,99999,New Zealand,206 Old Road
Hilton Queenstown,Queenstown,5,105,New Zealand,Kawarau Village Peninsula Rd
Historic Stone House Apartments Queenstown,Queenstown,4.5,308,New Zealand,47 Hallenstein Street
Hurleys of Queenstown,Queenstown,4,91,New Zealand,1 Melbourne Street
Kawarau Hotel Managed by Hilton,Queenstown,4,74,New Zealand,Kawarau Village Peninsula Rd
Lake Vista Bed & Breakfast Queenstown,Queenstown,4.5,97,New Zealand,62 Hensman Road
LakeRidge Condos,Queenstown,5,273,New Zealand,51 Thompson Street
Larch Hill Homestay Bed and Breakfast,Queenstown,4,109,New Zealand,16 Panners Way
Lomond Lodge,Queenstown,4,90,New Zealand,33 Man Street
Mantra Marina,Queenstown,5,84,New Zealand,875 Frankton Road
Matakauri Lodge Queenstown,Queenstown,5,1058,New Zealand,569 Glenorchy Road
Mercure Resort Queenstown,Queenstown,3,75,New Zealand,Sainsbury Road
Millennium - Queenstown,Queenstown,4,98,New Zealand,Corner Frankton Road & Stanley Street
Nokomai Station,Lumsden (New Zealand),2.5,99999,New Zealand,RD3 Lumsden
Nomads Queenstown Backpackers,Queenstown,5,20,New Zealand,5-11 Church Street
Novotel Queenstown Lakeside,Queenstown,4,90,New Zealand,Corner Earl Street & Marine Parade
Oaks Club Resort,Queenstown,4,77,New Zealand,171-179 Frankton Road
Oaks Shores Apartment Queenstown,Queenstown,4,65,New Zealand,327-343 Frankton Road
Peppers Beacon,Queenstown,5,123,New Zealand,33 Lake Esplanade
Pinewood Lodge,Queenstown,2,18,New Zealand,48 Hamilton Road
Pounamu Apartments,Queenstown,5,102,New Zealand,110 Frankton Road
Punatapu,Queenstown,5,99999,New Zealand,1113 Glenorchy Rd
Queenstown Country Lodge,Queenstown,3,313,New Zealand,497 Frankton - Ladies Mile Highway
Queenstown Gateway Apartments,Queenstown,4,111,New Zealand,1066 Frankton Road
Queenstown Lakeview Holiday Park,Queenstown,3,97,New Zealand,Upper Brecon Street
Queenstown Motel,Queenstown,4,127,New Zealand,62 Frankton Road
Queenstown Park Hotel,Queenstown,5,230,New Zealand,21 Robins Road
Queenstown TOP 10 Holiday Park Creeksyde,Queenstown,5,101,New Zealand,54 Robins Road
Reavers Lodge,Queenstown,3,26,New Zealand,56 Hamilton Road
Remarkables Lodge,Queenstown,5,438,New Zealand,595 Kingston Road
Riverbank Cottage Queenstown,Queenstown,3,99999,New Zealand,Rapid 1350 State Highway 6
Rydges Lakeland Resort Hotel Queenstown,Queenstown,4,69,New Zealand,38-54 Lake Esplanade
Scenic Suites Queenstown,Queenstown,4,86,New Zealand,27 Stanley Street
Sherwood Manor Hotel,Queenstown,3,65,New Zealand,554 Franktown Road
Sofitel Queenstown Hotel & Spa,Queenstown,5,162,New Zealand,8 Duke Street
Spinnaker Bay Apartments Queenstown,Queenstown,5,177,New Zealand,151 Frankton Road
St James Apartments Queenstown,Queenstown,4,106,New Zealand,5 Coronation Drive
St Moritz Queenstown,Queenstown,5,149,New Zealand,10-18 Brunswick Street
Tanoa Aspen Hotel Queenstown,Queenstown,3,65,New Zealand,139 Fernhill Road
The B & B on the Hill,Queenstown,3,98,New Zealand,1 Earnslaw Terrace
The Dairy Private Luxury Hotel,Queenstown,4,270,New Zealand,Corner of Brecon and Isle streets
The Rees Hotel & Luxury Apartments,Queenstown,5,100,New Zealand,377 Frankton Road
The Spire Queenstown,Queenstown,5,634,New Zealand,Church Lane
Vatsiker House B&B,Queenstown,1,99999,New Zealand,23 Wynyard Crescent
Villa Del Lago Queenstown,Queenstown,5,140,New Zealand,249 Frankton Road
Wakatipu View Apartments,Queenstown,3,99999,New Zealand,14 Frankton Road
Whistler The Chancellor - Queenstown,Queenstown,4,126,New Zealand,15-17 Gorge Road
Willow Place Homestay,Queenstown,1,99999,New Zealand,Queenstown
YHA Queenstown Central,Queenstown,4,26,New Zealand,48a Shotover Street
YHA Queenstown Lakefront,Queenstown,4,20,New Zealand,88-90 Lake Esplanade
ASURE Central Gold Motel Cromwell,Cromwell,4,97,New Zealand,24 Barry Avenue
Avenue Motel Alexandra,Alexandra,4,99999,New Zealand,117 Centennial Avenue
Carrick Lodge Motel,Cromwell,4,97,New Zealand,10 Barry Avenue
Centennial Court Motor Inn,Alexandra,3.5,99999,New Zealand,96 Centennial Avenue
Central Gateway Motel,Cromwell,4,78,New Zealand,67 Inniscort Street
Colonial Manor Motel,Cromwell,5,98,New Zealand,14 Barry Avenue
Cromwell Motel,Cromwell,3,86,New Zealand,Corner Gair & Barry Avenue
Golden Gate Lodge Cromwell,Cromwell,3.5,77,New Zealand,6 Barry Avenue
Lake Dunstan Lodge,Northburn,1,99999,New Zealand,State Highway 8
Lake Dunstan Motel,Cromwell,4,105,New Zealand,3 Mead Avenue
Olivers Central Otago,Clyde (New Zealand),4,159,New Zealand,34 Sunderland Street
Rocky Range,Alexandra,3,99999,New Zealand,159 The Half Mile
526 George Street Boutique Hotel,Dunedin,3,99999,New Zealand,526 George Street
61 On Derwent,Oamaru,4.5,125,New Zealand,61 Derwent Street
755 Regal Court Motel,Dunedin,4,109,New Zealand,755 George Street
858 George Street,Dunedin,4.5,99999,New Zealand,858 George Street
97 Motel Moray,Dunedin,4,97,New Zealand,97 Moray Place
AAA Thames Court Motel,Oamaru,4,101,New Zealand,252 Thames Street
Abbey Lodge Dunedin,Dunedin,3,99999,New Zealand,900 Cumberland Street
Aberdeen Motel,Dunedin,3,82,New Zealand,46 Bank Street Cnr. Bank & George Street
Adrian Motel,Dunedin,4,114,New Zealand,101 Queens Drive
Albatross Inn Dunedin,Dunedin,3,86,New Zealand,770 George Street
Alexis Motor Lodge,Dunedin,4,107,New Zealand,475 George Street
Alhambra Oaks Motor Lodge,Dunedin,4,112,New Zealand,588 Great King Street
Allan Court Motel,Dunedin,4,117,New Zealand,590 George St
Alpine Motel,Oamaru,3.5,86,New Zealand,285 Thames Street
Ambassador Motor Lodge,Oamaru,4,97,New Zealand,296 Thames Highway
Arcadian Motel,Dunedin,3,73,New Zealand,85 Musselburgh Rise
Arden Country House Dunedin,Dunedin,3,99999,New Zealand,712 Waitati Valley Road
Arden Street House Bed and Breakfast Dunedin,Dunedin,4,51,New Zealand,36 Arden Street Opoho
Armada Motor Inn,Oamaru,3,73,New Zealand,500A Thames Highway
Aspire Portobello Motel Dunedin,Dunedin,4,99999,New Zealand,10 Harington Point Road
Avenue Motel Oamaru,Oamaru,3,72,New Zealand,473 Thames Highway
Barnett Lodge,Dunedin,4,99999,New Zealand,34 Alva Street
Beaumont House Motel Dunedin,Dunedin,1,99999,New Zealand,5 Beaumont Road Belleknowes
Bella Vista Dunedin,Dunedin,4,97,New Zealand,704 Great King Street North
Bella Vista Mosgiel Motel,Dunedin,4,84,New Zealand,85 Gordon Road Mosgiel
Bella Vista Motel Oamaru,Oamaru,4,90,New Zealand,206 Thames Street
BEST WESTERN 555 On Bayview,Dunedin,4,86,New Zealand,555 Andersons Bay Road
Bluestone on George,Dunedin,5,130,New Zealand,571 George Street
Bygone Era Bed & Breakfast,Dunedin,4,130,New Zealand,396 North Road
Cable Court Motel,Dunedin,4,86,New Zealand,833 Cumberland Street
Camp Estate at Larnach Castle,Dunedin,5,297,New Zealand,100 Camp Road
Carisbrook Motel,Dunedin,3,83,New Zealand,169 South Road Caversham
Chapel Apartments,Dunedin,4,158,New Zealand,81 Moray Place
City Sanctuary Bed & Breakfast,Dunedin,3.5,97,New Zealand,165 Maitland Street
Comfort Inn Alcala,Dunedin,3,99999,New Zealand,Cnr George and David Streets
Commodore Motel,Dunedin,4,102,New Zealand,932 Cumberland Street
Corstorphine House Hotel Dunedin,Dunedin,5,99999,New Zealand,25 Milburn Street
Deacons Court,Dunedin,3,99999,New Zealand,342 High Street
Dunedin & Academy Court Motels,Dunedin,4,90,New Zealand,624 George Street
Dunedin Palms Motel,Dunedin,4.5,99999,New Zealand,185-195 High Street
Edgeley Bed & Breakfast,Dunedin,4,117,New Zealand,29 Spencer Street
Farrys Motel / Apartments,Dunedin,4,112,New Zealand,575 George Street
Fletcher Lodge,Dunedin,4,99999,New Zealand,276 High Street
Forrester Lodge,Dunedin,3.5,99999,New Zealand,353 King Edward Street
Friends Hill Lodge Dunedin,Dunedin,4,73,New Zealand,328 Gladstone Road North Wingatui
Garden Motel,Dunedin,3,85,New Zealand,958 George Street
Glendinning House,Dunedin,2,99999,New Zealand,222 Highgate Street
Glenfield House,Dunedin,4,99999,New Zealand,3 Peel Street
Grandview Bed & Breakfast Dunedin,Dunedin,3,81,New Zealand,360 High Street
Hazel House Boutique B&B,Dunedin,4,99999,New Zealand,50 Hazel Avenue
Hereweka Garden Retreat,Dunedin,4.5,254,New Zealand,10 Hoopers Inlet Road RD2
Heriot House Bed & Breakfast Dunedin,Dunedin,4.5,99999,New Zealand,26 Pitt Street
Heritage Court Motor Lodge,Oamaru,4,77,New Zealand,346 Thames Highway
Highfield Mews Oamaru,Oamaru,4,113,New Zealand,244 Thames Street
Highway House Bed & Breakfast Oamaru,Oamaru,2,97,New Zealand,43 Lynn Street
Hilltop On High Street,Dunedin,4,99999,New Zealand,433 High Street
Holmes Hill Motel,Oamaru,3,99999,New Zealand,92 Wansbeck Street State Highway 1
Hulmes Court Bed and Breakfast,Dunedin,4,54,New Zealand,52 Tennyson Street
Kaimata Retreat,Dunedin,4,99999,New Zealand,297 Cape Saunders Road Papanui Inlet RD2 Portobello
Kingsgate Hotel Brydone Oamaru,Oamaru,3,74,New Zealand,115 Thames Street
Kingsgate Hotel Dunedin,Dunedin,3,72,New Zealand,10 Smith Street
Kokonga Lodge,Ranfurly,4,99999,New Zealand,33 Kokonga-Waipiata Road RD 3
Larnach Castle Lodge,Dunedin,4,199,New Zealand,145 Camp Road
Leith Valley Touring Park Dunedin,Dunedin,4,78,New Zealand,103 Malvern Street
Leithview,Dunedin,3,90,New Zealand,234 Malvern Street Glenleith
Leviathan Heritage Hotel,Dunedin,2,77,New Zealand,27 Queens Gardens
Lisburn House,Dunedin,3,99999,New Zealand,15 Lisburn Avenue
Livingspace,Dunedin,3,64,New Zealand,192 Castle Street
Lyndale House Bed & Breakfast Dunedin,Dunedin,5,99999,New Zealand,394 High Street
Majestic Mansions Apartments At St Clair Dunedin,Dunedin,3,101,New Zealand,15 Bedford Street
Mandeno House,Dunedin,2.5,99999,New Zealand,667 George Street
Mercure Hotel Dunedin,Dunedin,4,73,New Zealand,310 Princes Street
Mercure Leisure Lodge Dunedin,Dunedin,4,70,New Zealand,Duke Steet
Midway Motel,Oamaru,3,93,New Zealand,289 Thames Street
Motel on York,Dunedin,5,130,New Zealand,47 York Place
Naseby Trail Lodge,Naseby,3,99999,New Zealand,Corner Derwent & Oughter Streets
Nisbett Cottage,Dunedin,2,99999,New Zealand,6A Elliffe Place
Oamaru Motor Lodge,Oamaru,4,97,New Zealand,391 Thames Highway
Ocean Beach Hotel,Dunedin,2,61,New Zealand,134 Prince Albert Road St Kilda
Olive Grove Lodge & Holiday Park,Waianakarua,3,99999,New Zealand,State Highway 1
Owens Motel,Dunedin,3,77,New Zealand,745 George Street
Pacific Park Hotel,Dunedin,3,96,New Zealand,22-23 Wallace Street
Pennys Backpackers,Dunedin,2,99999,New Zealand,6 Stafford Street
Pen-y-bryn Lodge,Oamaru,5,391,New Zealand,41 Towey Street
Porterfields Bed And Breakfast,Dunedin,2,99999,New Zealand,30 Porterfield Street
Porterfields Lodge,Dunedin,2,99999,New Zealand,30 Porterfield Street
Portobello Village Tourist Park Lodge Dunedin,Dunedin,4,99999,New Zealand,27 Hereweka Street
Purakanui Farmstay (Chapmans) Hotel Dunedin,Dunedin,3,99999,New Zealand,Mihiwaka Station Road
Quality Hotel Cargills,Dunedin,3,77,New Zealand,678 George Street
Quest Dunedin,Dunedin,4,121,New Zealand,333 Cumberland Street
Roslyn Apartments,Dunedin,4,154,New Zealand,23 City Road
Scenic Hotel Dunedin City,Dunedin,4,108,New Zealand,Corner of Princes and Dowling Streets
Scenic Hotel Southern Cross,Dunedin,4,109,New Zealand,Corner Princes & High Streets
St Clair Beach Resort,Dunedin,4,153,New Zealand,24 Esplanade St Clair Beach
The Brothers Boutique Hotel,Dunedin,4,126,New Zealand,295 Rattray Street
The Old Doctors Residence,Naseby,4,99999,New Zealand,58 Derwent Street
The Tower House Bed & Breakfast Dunedin,Dunedin,3,99999,New Zealand,9 City Road
The Victoria Hotel Dunedin,Dunedin,3,80,New Zealand,137 St Andrew Street
Tourist Court Cottages Motel,Dunedin,3,84,New Zealand,842 George Street
